channel_id,label,eligibility_status,reason_code,strict_surface,identity_review_status,identity_event_type,identity_event_date,identity_source_url,identity_source_title,role_review_status,role_entity_type,role_roles,channel_review
UCY5HIZ97IaqeUGCQCh5yDpA,Clairederier,STRICT_VIRTUAL,PUBLIC_CHANNEL_RESOLUTION_V1,True,SUPPORTED,identity_start,2022-05-10T12:50:51+00:00,https://www.youtube.com/watch?v=CLtHAwWB54A,Claire Debut | 10 พฤษภา,,,[],"{""channel_id"": ""UCY5HIZ97IaqeUGCQCh5yDpA"", ""label"": ""Clairederier"", ""old_status"": ""PROVISIONAL_VIRTUAL"", ""new_status"": ""STRICT_VIRTUAL"", ""entity_type"": ""virtual_creator"", ""presentation_format"": ""unknown"", ""roles"": [""performer""], ""source_urls"": [""https://www.youtube.com/channel/UCY5HIZ97IaqeUGCQCh5yDpA/about"", ""https://www.youtube.com/watch?v=CLtHAwWB54A""], ""evidence_summary"": ""About explicitly calls Clairederier a virtual pug. The own debut description links Claire profiles and separately credits model, rig and character design."", ""decision_reason"": ""Direct channel self-description establishes virtual identity; production credits identify contributors to this performer."", ""conflict_flag"": false, ""reviewer"": ""Codex public channel evidence review"", ""reviewed_at"": ""2026-09-19T10:36:30.965259+00:00""}"
UCYEWH_8lJYYxB_Ws5ee_ROw,Saniyah L. Ch.,HOLD_NEEDS_CHANNEL_REVIEW,NO_AFFIRMATIVE_CHANNEL_LEVEL_VIRTUAL_EVIDENCE_IN_CURRENT_REVIEW,False,REJECTED_AS_IDENTITY_EVENT,not_identity_event,,https://www.youtube.com/watch?v=ecuTT0pkCZs,【Debut PV】“ ผีเสื้อจะมีอายุไขสักเท่าไหร่กันคะ? ” | Rhoslyn Venus 🦋,,,[],
UCYWG9ZKz94VcpEqvvhBXk0A,Tora Mochizuki ,STRICT_VIRTUAL,PUBLIC_CHANNEL_RESOLUTION_V1,True,VERIFIED,identity_start,2021-10-03T14:33:01+00:00,https://www.youtube.com/watch?v=QbCLz6jGR8c,"【LIVE🔴】Welcome miss , mister - Debut !",,,[],"{""channel_id"": ""UCYWG9ZKz94VcpEqvvhBXk0A"", ""label"": ""Tora Mochizuki "", ""old_status"": ""PROVISIONAL_VIRTUAL"", ""new_status"": ""STRICT_VIRTUAL"", ""entity_type"": ""virtual_creator"", ""presentation_format"": ""unknown"", ""roles"": [""performer""], ""source_urls"": [""https://www.youtube.com/channel/UCYWG9ZKz94VcpEqvvhBXk0A/about"", ""https://www.youtube.com/watch?v=CX5obcc7fwY"", ""https://www.youtube.com/watch?v=fLJFHWR47pQ""], ""evidence_summary"": ""About identifies Tora Mochizuki as the butler persona. Two uploader-owned karaoke/game streams consistently use Tora identity, VTuber tags, matching social links and separate other-channel sections."", ""decision_reason"": ""Repeated self-presentation by the same uploader across distinct streams, rather than a guest appearance or one tagged clip."", ""conflict_flag"": false, ""reviewer"": ""Codex public channel evidence review"", ""reviewed_at"": ""2026-09-19T10:34:21.276722+00:00""}"
UCYXMY8jostUgR-jf0tJD5dQ,Nithra Lapis Ch.,HOLD_NEEDS_CHANNEL_REVIEW,NO_AFFIRMATIVE_CHANNEL_LEVEL_VIRTUAL_EVIDENCE_IN_CURRENT_REVIEW,False,REJECTED_AS_IDENTITY_EVENT,not_identity_event,,https://www.youtube.com/watch?v=yxhWfUn9PKU,"[ Review ] เปิด ""มือ"" รีวิว REBIRTH'S DEBUT GOODS !",,,[],
UCYknXN1ydnhJACllweXGd-w,Bitscuit La Cielhare,HOLD_NEEDS_CHANNEL_REVIEW,NO_AFFIRMATIVE_CHANNEL_LEVEL_VIRTUAL_EVIDENCE_IN_CURRENT_REVIEW,False,AMBIGUOUS,unknown,,https://www.youtube.com/watch?v=rxgjIm27_OI,【🔴LIVE DEBUT】บิสกิตที่ไม่ได้แปลว่าของกิน【Bitscuit】,,,[],
UCYu6pahmFwIki35ru8s62pQ,Destinesia Project,EXCLUDE_NON_PERSONA_ACCOUNT,REVIEWED_PROJECT_ACCOUNT_NOT_PERSONA,False,AMBIGUOUS,unknown,,https://www.youtube.com/watch?v=mnaISsYjw3c,🌏 Pengu | Live Debut เปิดตัว น้องเพนกวินจักรพรรดิ [ เมื่อกี้ขอโทษด้วยนะคะ ] Ver.2,,,[],
UCZ3R0yNb7ktPu1hdjbyQ2lg,Yuu Ch.,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2023-02-27T14:25:11+00:00,https://www.youtube.com/watch?v=1sJHuH--DnA,【DEBUT】CYBERNETIC CONTROLLER「Hakugetsu Yuu🐾 」,,,[],
UCZBylMHjwaeTNJTLPxl6VgA,Aina VTuber,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2022-08-25T13:00:28+00:00,https://www.youtube.com/watch?v=-Hr_kdFrk-Y,【VTUBER DEBUT】Aina | ในที่สุดไอนะก็จะได้เจอกับทุกคนแล้วค่ะ!,,,[],
UCZSudswFZkaARozAZPFoC2Q,Azazel  Ch.,HOLD_NEEDS_CHANNEL_REVIEW,NO_AFFIRMATIVE_CHANNEL_LEVEL_VIRTUAL_EVIDENCE_IN_CURRENT_REVIEW,False,REJECTED_AS_IDENTITY_EVENT,not_identity_event,,https://www.youtube.com/watch?v=JBV3GC8o1u4,[PV] ✧✧  Azazel Debut soon  ✧✧,,,[],
UCZYTMrnVmu1iUVyGeqB6zJQ,T-Reina Ashyra Ch. Lumina-World-End,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2024-05-23T13:01:15+00:00,https://www.youtube.com/watch?v=OPt4GS5cnF8,【Debut】แอชี่เป็นคนพูดน้อย เรียบร้อย น่ารัก,,,[],
UCZgkeKMeSJ5-ETLvt1KGgmg,Jaqua Ch.,HOLD_NEEDS_CHANNEL_REVIEW,NO_AFFIRMATIVE_CHANNEL_LEVEL_VIRTUAL_EVIDENCE_IN_CURRENT_REVIEW,False,REJECTED_AS_IDENTITY_EVENT,not_identity_event,,https://www.youtube.com/watch?v=LdbA4jrql38,【PV Vtuber Debut】Hirose Akio (Jaqua),,,[],
UCZmQjdEL_PAGWvFlAm4hQMg,Karin Ch. 躑躅かりん,STRICT_VIRTUAL,PUBLIC_CHANNEL_RESOLUTION_V1,True,SUPPORTED,identity_start,2023-06-10T13:00:48+00:00,https://www.youtube.com/watch?v=2ZHjwGrVfsY,【DEBUT STREAM】สวัสดีค่า คาริน มาเดบิ้วแล้วค่าาาา | #Karintsutsuji,,,[],"{""channel_id"": ""UCZmQjdEL_PAGWvFlAm4hQMg"", ""label"": ""Karin Ch. 躑躅かりん"", ""old_status"": ""PROVISIONAL_VIRTUAL"", ""new_status"": ""STRICT_VIRTUAL"", ""entity_type"": ""virtual_creator"", ""presentation_format"": ""unknown"", ""roles"": [""performer""], ""source_urls"": [""https://www.youtube.com/channel/UCZmQjdEL_PAGWvFlAm4hQMg/about"", ""https://www.youtube.com/watch?v=ofdHGFOypsc"", ""https://www.youtube.com/watch?v=S42PkD5u3sY"", ""https://www.youtube.com/watch?v=_jIJr_iqSlA""], ""evidence_summary"": ""Karin uploads a self-named VTuber highlight on this same channel. Its own final karaoke and graduation streams retain the Karin-specific self/profile context."", ""decision_reason"": ""The uploader and named virtual performer are Karin; this is an own-channel highlight alongside own streams, not an unrelated clip host."", ""conflict_flag"": false, ""reviewer"": ""Codex public channel evidence review"", ""reviewed_at"": ""2026-09-19T10:36:30.965285+00:00""}"
UCZxNaWG_8Br9q1eTLSG5wPg,Blu-Chan GMOT ⌜VZ⌟,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,redebut,2024-04-26T14:01:15+00:00,https://www.youtube.com/watch?v=kPvZFgZNp1o,【🔴 RE:DEBUT】รสชาติการเกิดใหม่ อยากลองชิมดูมั้ยคะ 👀 #VIRTUALZEVEN,,,[],
UC_4Kw9UFTDz_Hv7K_rH9DQg,I'm a Mee,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2022-02-12T12:59:24+00:00,https://www.youtube.com/watch?v=TIkga2DW2Es,[ Live Debut ] หมีที่ไม่ได้เป็นหมีแต่เป็นจิ้งจอกน้ำแข็ง ❄️🦊 (≧w≦),,,[],
UC_LTVw7bj_wFH4n8POeSNbw,Faminé Ch.【ARP】,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2023-08-06T09:01:58+00:00,https://www.youtube.com/watch?v=ZVAQiCGfH0w,「🔴LIVE DEBUT」 ฉันอดอยากเพราะเปย์ไปหนักยังไงล่ะ 「Faminé」 #ARProject,,,[],
UC_RrxXP6eSLxgYYmoV4QdmA,Keressa Zoulfia Ch. Pixela-Mystic,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2023-05-31T12:00:19+00:00,https://www.youtube.com/watch?v=TYfsDgB3tSY,【Debut】วิญญาณของคุณ เป็นของฉันแล้ว,,,[],
UC_RvJQOjfm-vgtMRRXeq7mQ,Whyte Ch.,HOLD_NEEDS_CHANNEL_REVIEW,NO_AFFIRMATIVE_CHANNEL_LEVEL_VIRTUAL_EVIDENCE_IN_CURRENT_REVIEW,False,REJECTED_AS_IDENTITY_EVENT,not_identity_event,,https://www.youtube.com/watch?v=Pc8s8PH2p7Y,"[Debut Announcement🌸] ""All New Sakura Bloom🕊️",,,[],
UC_Tz70m-NMqHHkblzKa9v6A,วายุ สวรรค์,HOLD_NEEDS_CHANNEL_REVIEW,NO_AFFIRMATIVE_CHANNEL_LEVEL_VIRTUAL_EVIDENCE_IN_CURRENT_REVIEW,False,REJECTED_AS_IDENTITY_EVENT,not_identity_event,,https://www.youtube.com/watch?v=T3qmYydBq5c,[ PV Debut ] วายุสวรรค์  #vtuber #vtuberth  #vtuberdebut,,,[],
UC_djfyZ7N_-hPSxtrSsBNfQ,Victor Hoshino【GRADUATED】,HOLD_NEEDS_CHANNEL_REVIEW,NO_AFFIRMATIVE_CHANNEL_LEVEL_VIRTUAL_EVIDENCE_IN_CURRENT_REVIEW,False,REJECTED_AS_IDENTITY_EVENT,not_identity_event,,https://www.youtube.com/watch?v=PEYWgDndMjQ,〚Debut PV〛 Victor Hoshino ✨💫 | The Celestial Prince 【Vtuber】,,,[],
UC_s_7eBay8mKkA8L7HBtzHQ,Anthia Ch.,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2022-11-09T13:05:35+00:00,https://www.youtube.com/watch?v=NxfNoSvd-cA,【Debut Stream】❖ อยากกินเย็นตาโฟใส่เครื่องเยอะๆจะได้ไหม ❖「 Anthia | Elpis 」,,,[],
UCa-B3lVdQB9UOCAfVVoVcIA,Valak Ch.,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2021-07-31T14:00:49+00:00,https://www.youtube.com/watch?v=AE6oUZ_udZc,DEBUT STREAM l ปฏิเสธความเป็นคน หวนคืนสู่เนื้อแกะ,,,[],
UCa7Slk7_l3qK3YFGZWa2IsQ,Ponya Ch. - Parabellum,HOLD_NEEDS_CHANNEL_REVIEW,NO_AFFIRMATIVE_CHANNEL_LEVEL_VIRTUAL_EVIDENCE_IN_CURRENT_REVIEW,False,REJECTED_AS_IDENTITY_EVENT,not_identity_event,,https://www.youtube.com/watch?v=EAeJt6tRH0o,[ DEBUT PV ] Ponya ✦ Parabellum Project,,,[],
UCa8ILv94qHT6oar_jVzg9sQ,Beta AMI Ch. Lumina-World-End,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2024-05-21T11:02:44+00:00,https://www.youtube.com/watch?v=7xV-sCdz_kU,【Debut】เค้าเป็นหุ่นยนต์ขโมยหัวใจคุณ,,,[],
UCaGeOrKAIDWkmwp4MvPXVtg,Xanael,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2024-10-04T13:33:08+00:00,https://www.youtube.com/watch?v=vPBCgK2n96g,【DEBUT + BIRTHDAY STREAM】 กระต่ายแดงมาแล้ววว 🐰🌙💫,,,[],
UCaMhj4Q6-bx1IZE3izVtk6A,Saneko ch. Euphora,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2024-05-05T12:00:28+00:00,https://www.youtube.com/watch?v=9AB9gHQTw4A,『 Debut Stream 』โมจิมีหงอน ซาเนโกะ โมจิ !  𐐪 Saneko🐱🍡 ⌇ EPR 𐑂,,,[],
UCaO7dcbFuHSol9_4g1driVg,Y' ม๋า Hunter,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2022-08-18T12:30:06+00:00,https://www.youtube.com/watch?v=UNc1hIseOkg,🐶【Debut】🐶 บ้านนี้สุนัขดุนะครับ #ฮันเต้อ #Vtory,,,[],
UCadBHNCSacgE3vePH8UtbMA,Chalong Ch.,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,VERIFIED,identity_start,2021-05-14T12:31:04+00:00,https://www.youtube.com/watch?v=InUKx0iThqc,ห้องลองชงกาแฟจิบ แก้วที่ 1 [Chalong Debut],,,[],
UCapmEuEA_aL81YaihYO27vQ,Tsuku CH.,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2021-07-13T13:29:24+00:00,https://www.youtube.com/watch?v=8DeByCpi7IM,【Vtuber Debut】เมื่อคนหล่อไปสมัครงาน?!!!,,,[],
UCbHVEzb9fr8DxWPUxCAEOVQ,Sebastos | Vtuber,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2024-07-28T09:00:02+00:00,https://www.youtube.com/watch?v=iO9VtycHQ-A,【🔴LIVE DEBUT】ได้เวลาเปิดงานนนนนนน #KARNIVERSE,,,[],
UCbZDGjLa_Rc3TfPVXMR1Tog,Biscuit Blythe Ch. Pixela Destiny,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2023-11-12T10:47:17+00:00,https://www.youtube.com/watch?v=gZqB-q9arzE,【Debut】Biscuit Blythe วีทูปเบอร์พอดีคำ,,,[],
UCbfARUSxU4X2o5_PwjRXezw,Mira Pilula,STRICT_VIRTUAL,PUBLIC_CHANNEL_RESOLUTION_V1,True,SUPPORTED,identity_start,2021-07-11T13:32:08+00:00,https://www.youtube.com/watch?v=jOIK97FpXVU,[DEBUT STREAM] 🌊สวัสดีเหล่าลูกปลาของมิร่าทุกคนนะคะ🐠,,,[],"{""channel_id"": ""UCbfARUSxU4X2o5_PwjRXezw"", ""label"": ""Mira Pilula"", ""old_status"": ""PROVISIONAL_VIRTUAL"", ""new_status"": ""STRICT_VIRTUAL"", ""entity_type"": ""virtual_creator"", ""presentation_format"": ""unknown"", ""roles"": [""performer""], ""source_urls"": [""https://www.youtube.com/channel/UCbfARUSxU4X2o5_PwjRXezw/about"", ""https://www.youtube.com/watch?v=qlhxJr1fJFc"", ""https://www.youtube.com/watch?v=GC9jHjAL5Z8""], ""evidence_summary"": ""Two own live descriptions consistently identify Mira Pilula through own donation/profile links, Mira-specific stream rules and VTuber presentation, separately listing other Majinova members."", ""decision_reason"": ""Repeated owned individual-persona presentation; colleagues are not merged with the uploader."", ""conflict_flag"": false, ""reviewer"": ""Codex public channel evidence review"", ""reviewed_at"": ""2026-09-19T10:36:30.965307+00:00""}"
UCbzEo3V4jrYslgsDPXUV8-A,靖海 • J1ngHaii,HOLD_NEEDS_CHANNEL_REVIEW,NO_AFFIRMATIVE_CHANNEL_LEVEL_VIRTUAL_EVIDENCE_IN_CURRENT_REVIEW,False,REJECTED_AS_IDENTITY_EVENT,not_identity_event,,https://www.youtube.com/watch?v=YJoJk2nuCzg,【PV VTUBER DEBUT】Bianca B,,,[],
UCcFIthTrwa6N-1ri9sQZstw,Poru Ch.【ARP】,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_INDIVIDUAL_VIRTUAL_ROSTER_SIGNAL,True,SUPPORTED,identity_start,2023-12-11T10:56:21+00:00,https://www.youtube.com/watch?v=TLlXIBs0TRQ,【🔴LIVE DEBUT】สวัสดีครับพี่ๆ ยินดีต้อนรับสู่ไลฟ์เดบัทของวายร้ายสุดเท่ที่ยิ่งใหญ่สุด:)【Poru】#arproject,,,[],
UCcKPhwmHkBGaYKBp50jPzzg,Venus Lapirus Ch.,HOLD_NEEDS_CHANNEL_REVIEW,NO_AFFIRMATIVE_CHANNEL_LEVEL_VIRTUAL_EVIDENCE_IN_CURRENT_REVIEW,False,REJECTED_AS_IDENTITY_EVENT,not_identity_event,,https://www.youtube.com/watch?v=Hc1TLrSJ8rs,[🌠 PV Debut ]  Venus Lapirus,,,[],
UCcM1cUyEXYmm13DgfwXS-oQ,Mysti Ch.,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,VERIFIED,identity_start,2022-05-13T12:59:14+00:00,https://www.youtube.com/watch?v=EvxMypNDnPk,🔴 LIVE | Debut Stream ! Mysti----------i is here!,,,[],
UCcPlWQeuFutZ8VllrN_O2YA,Ume Ch. しのはな❀梅,STRICT_VIRTUAL,PUBLIC_CHANNEL_RESOLUTION_V1,True,VERIFIED,identity_start,2021-07-03T05:00:12+00:00,https://www.youtube.com/watch?v=jjcnTaOXqFc,[DEBUT] เดบิวต์ Shinohana ume - ทำอย่างกะพี่เหลืองเป็นผี =w=,,,[],"{""channel_id"": ""UCcPlWQeuFutZ8VllrN_O2YA"", ""label"": ""Ume Ch. しのはな❀梅"", ""old_status"": ""PROVISIONAL_VIRTUAL"", ""new_status"": ""STRICT_VIRTUAL"", ""entity_type"": ""virtual_creator"", ""presentation_format"": ""Live2D"", ""roles"": [""performer"", ""artist""], ""source_urls"": [""https://www.youtube.com/channel/UCcPlWQeuFutZ8VllrN_O2YA/about"", ""https://www.youtube.com/watch?v=nFhu02VCFFk"", ""https://www.youtube.com/watch?v=XQOfVZVpyAg""], ""evidence_summary"": ""About identifies Shinohana Ume and credits her own model art and a separate Live2D parent. A later own stream explicitly introduces Ume as VtuberTH; the final stream describes her history as a virtual performer."", ""decision_reason"": ""Explicit first-person performer description supports both virtual-creator and artist roles. Graduation does not negate historical virtual activity."", ""conflict_flag"": false, ""reviewer"": ""Codex public channel evidence review"", ""reviewed_at"": ""2026-09-19T10:34:21.276725+00:00""}"
UCcdu_2oQRES4yHL98BC4_fw,Souji Roy,HOLD_NEEDS_CHANNEL_REVIEW,NO_AFFIRMATIVE_CHANNEL_LEVEL_VIRTUAL_EVIDENCE_IN_CURRENT_REVIEW,False,AMBIGUOUS,unknown,,https://www.youtube.com/watch?v=-t_zZP9kfrM,[RP : DEBUT STREAM]  ในวันที่เราพบกันครั้งแรก 『Souji Roy I Room Number』,,,[],
UCcgDP2RmeCqW1GTms1mkUlQ,Karu Ch.【ARP】,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_INDIVIDUAL_VIRTUAL_ROSTER_SIGNAL,True,SUPPORTED,identity_start,2023-12-11T09:55:49+00:00,https://www.youtube.com/watch?v=3wCJwS5-4-g,【🔴LIVE DEBUT】ก็เข้ามาดิ【Karu】#arproject,,,[],
UCchEIVkQk2tgdHiSc0LxGJQ,Dariela,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2024-09-13T11:53:23+00:00,https://www.youtube.com/watch?v=IacTWNQlYLM,【LIVE DEBUT】: DARIELA ตุ๊กตาที่น่ารักตัวนี้เป็นของคุณนะคะ ❤,,,[],
UCcjjQNj_XUhM1dH9TEXEpAg,มาลัย / Malai [EC19 Projekt],STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2022-06-11T13:57:35+00:00,https://www.youtube.com/watch?v=RB04tID5qWo,[DEBUT] มาลัยขี่ม้าลายมาแล้ว!! [Malai/EC19 Projekt],,,[],
UCd6Tzh7ZpVnCysNMt4nPjAg,Sojuu S.,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2024-02-14T13:00:46+00:00,https://www.youtube.com/watch?v=wsUjxP0QXMQ,【DEBUT STREAM】 ยินดีต้อนรับสู่ดาวของผม!!【Sojuu S.】,SUPPORTED,unknown,"[""rigger""]",
UCdF31qg1W2KsKxSuSFECflA,Copper Vtuber,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2023-07-06T12:29:25+00:00,https://www.youtube.com/watch?v=7MJ9K1yTrgs,【🔴DEBUT LIVE】จะโผล่หัวแล้วนะพร้อมยัง【Copper | Chark Project】,,,[],
UCdPOgLoE_grESHHrpHDNsEg,Idary tailor,STRICT_VIRTUAL,PUBLIC_CHANNEL_RESOLUTION_V1,True,SUPPORTED,model_change,2022-07-03T13:22:41+00:00,https://www.youtube.com/watch?v=ORw8td4UgAY,[DEBUT STREAM] Idary คนเดิม เพิ่มเติมคือมีโมเดลแล้ว!!!,,,[],"{""channel_id"": ""UCdPOgLoE_grESHHrpHDNsEg"", ""label"": ""Idary tailor"", ""old_status"": ""PROVISIONAL_VIRTUAL"", ""new_status"": ""STRICT_VIRTUAL"", ""entity_type"": ""virtual_creator"", ""presentation_format"": ""unknown"", ""roles"": [""performer""], ""source_urls"": [""https://www.youtube.com/channel/UCdPOgLoE_grESHHrpHDNsEg/about"", ""https://www.youtube.com/watch?v=ORw8td4UgAY""], ""evidence_summary"": ""The own video title explicitly says the same Idary now has a model. Browser playback near 15:00 shows the red-haired, glasses-wearing animated host presenting personal likes/dislikes on this Idary channel."", ""decision_reason"": ""Observed own-model performance resolves virtual medium; no reliance on the word debut or revision of the event date."", ""conflict_flag"": false, ""reviewer"": ""Codex public channel evidence review"", ""reviewed_at"": ""2026-09-19T10:36:30.965280+00:00""}"
UCdlsSG0fa6l_BQ9otNkHjMg,Ainam ch.,HOLD_NEEDS_CHANNEL_REVIEW,NO_AFFIRMATIVE_CHANNEL_LEVEL_VIRTUAL_EVIDENCE_IN_CURRENT_REVIEW,False,AMBIGUOUS,unknown,,https://www.youtube.com/watch?v=OMzNZ36q_-8,Ainam ch. Debut ยินต้อนร้บค่าาา,,,[],
UCeMd3ACzZD2sVn2fYYWcuMQ,Chermy Ch.,HOLD_NEEDS_CHANNEL_REVIEW,NO_AFFIRMATIVE_CHANNEL_LEVEL_VIRTUAL_EVIDENCE_IN_CURRENT_REVIEW,False,REJECTED_AS_IDENTITY_EVENT,not_identity_event,,https://www.youtube.com/watch?v=_8w1s_gei_w,เดบิวต์สัปดาห์แรกก็เกิดเลย?!? วันเกิดที่แท้จริง #vtuber #วีทูปเบอร์ #vtubeTH,,,[],
UCeZoMTRssGhbl9vS5lvYsQg,Rarin Ch.,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_INDIVIDUAL_VIRTUAL_ROSTER_SIGNAL,True,VERIFIED,identity_start,2023-08-19T13:51:23+00:00,https://www.youtube.com/watch?v=_KAb-kcoVdc,「🔴LIVE DEBUT」ปฐมบทนาคที่รันทดสุดในสามโลก「Rarin / Vniverse Project」,,,[],
UCei3lo9UhW4K9QE26iwuVjg,RUNA Ch.[Vtuber],STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2021-09-02,https://www.youtube.com/watch?v=RYgxS0Qqglg,【🔴LIVE Debut】Runa 🌙👹TH/EN 🆗 Oni from Moons in other solar systems.,,,[],
UCeijqgCP9z3zLJ-uwQzvFtQ,Sora A.C.G.,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,VERIFIED,identity_start,2021-02-14T12:17:31+00:00,https://www.youtube.com/watch?v=ggqNRTGLYbE,🔴 DEBUT Sora A.C.G. l Virtual Timetraveler l อนาคต รูปแบบใหม่ ได้เริ่มต้นขี้นแล้ว !,,,[],
UCeoHajHKBl5q-UvfIEeOm3g,Mizu Gracia Ch.,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,VERIFIED,identity_start,2021-08-11T15:02:36+00:00,https://www.youtube.com/watch?v=tKezqRPgUig,【🔴Live Debut】Gracia 🌙 - แมวขาวที่ขี้อาย? มาเจอทุกคนแล้วนะ,,,[],
UCeoR2ozI_rHNtMZyWyYWI6Q,Koru Ch.,STRICT_VIRTUAL,PUBLIC_CHANNEL_RESOLUTION_V1,True,SUPPORTED,redebut,2024-03-15T13:00:18+00:00,https://www.youtube.com/watch?v=hdrL1iiOfM4,【 RE - DEBUT 】ได้เวลาเข้าร่วมแก๊งทาสแมวกันแล้ว【RLM】 Koru Ch.,,,[],"{""channel_id"": ""UCeoR2ozI_rHNtMZyWyYWI6Q"", ""label"": ""Koru Ch."", ""old_status"": ""PROVISIONAL_VIRTUAL"", ""new_status"": ""STRICT_VIRTUAL"", ""entity_type"": ""virtual_creator"", ""presentation_format"": ""unknown"", ""roles"": [""performer"", ""artist"", ""singer""], ""source_urls"": [""https://www.youtube.com/channel/UCeoR2ozI_rHNtMZyWyYWI6Q/about""], ""evidence_summary"": ""About identifies Masukaya Koruto and explicitly describes being a virtual creator focused on singing and drawing."", ""decision_reason"": ""Affirmative own-channel virtual self-description with coexisting singer and artist roles."", ""conflict_flag"": false, ""reviewer"": ""Codex public channel evidence review"", ""reviewed_at"": ""2026-09-19T10:36:30.965290+00:00""}"
UCf1aJaf0L0SXieSscG0qA9A,Miyao Ch. 夏日みやお,HOLD_NEEDS_CHANNEL_REVIEW,NO_AFFIRMATIVE_CHANNEL_LEVEL_VIRTUAL_EVIDENCE_IN_CURRENT_REVIEW,False,REJECTED_AS_IDENTITY_EVENT,not_identity_event,,https://www.youtube.com/watch?v=djdi1ZvYXlc,[SPOILER] Debut TODAY~~~~~,,,[],
UCf6P5ojQTWAgVNUvlu08DNw,Lukmai_PP,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2023-03-10T14:01:10+00:00,https://www.youtube.com/watch?v=xbKbcaeg59g,【DEBUT STREAM】เปิดตัวลูกไม้ - คนอยากนอนประจำห้อง 101 | Kikorin,,,[],
UCfPtDFCs4PzDU_hy0usORnw,Reva Regalia『AST』,STRICT_VIRTUAL,IDENTITY_EVENT_WITH_EXPLICIT_VIRTUAL_SIGNAL,True,SUPPORTED,identity_start,2023-12-16T10:30:21+00:00,https://www.youtube.com/watch?v=uOpo1wCTnFI,【🦋LIVE DEBUT】โรงละครหุ่นเชิดแห่งคฤหาสน์เรกาเลียเปิดแล้วค่ะ 『REVA REGALIA』#WIRTANENAST #ASTProject,,,[],
